LIMIT_BAL_clean,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT_clean,BILL_AMT_AUG_clean,BILL_AMT_JUL_clean,BILL_AMT_JUN_clean,BILL_AMT_MAY_clean,BILL_AMT_APR_clean,PAY_AMT_SEPT_clean,PAY_AMT_AUG_clean,PAY_AMT_JUL_clean,PAY_AMT_JUN_clean,PAY_AMT_MAY_clean,PAY_AMT_APR_clean
450000,1,2,2,29,0,0,0,0,0,0,51686.0,54224.0,49606.0,43803.0,62914.0,81529.0,10068.0,10075.0,10000,20000.0,20000.0,5200.0
50000,0,2,2,25,0,0,0,0,0,0,28428.0,27383.0,12620.0,6730.0,6872.0,7057.0,2000.0,1110.0,240,250.0,300.0,2335.0
500000,0,2,2,31,-2,-1,-1,-1,0,0,4543.0,8723.0,17058.0,19858.0,19974.0,22774.0,9001.0,10000.0,3000,10000.0,6000.0,10000.0
150000,0,2,1,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
10000,1,2,2,22,1,0,0,0,-1,-2,8437.246390634871,9415.797086196004,9338.062847374404,332.01933765366306,0.0,0.0,1520.8357286134635,1186.2890562485331,332,0.0,0.0,0.0
50000,1,1,2,36,1,2,0,0,0,0,28757.46610287303,28107.50302763656,29177.77047775377,29876.271660255265,30418.195445725207,33362.39157239819,97.30184879790085,1567.7229287909506,1211,1173.5075965627288,3605.406245655705,112.57823905917124
200000,1,2,1,42,0,0,0,0,0,0,76929.0,74701.0,69669.0,13877.0,9789.0,116868.0,5000.0,4070.0,3000,2078.0,65607.55999999991,6000.0
82581,1,1,1,31,0,1,1,-1,-1,-1,47690.63265358847,48550.41810312826,0.0,203.1645084587801,376.12539876041,0.0,2272.742760600072,14688.618465713029,203,376.12539876041,0.0,0.0
10000,1,2,1,48,0,1,1,-2,-2,-2,1401.6083212295298,833.7326518593071,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
200000,0,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
10000,1,1,2,23,2,2,2,2,-2,-1,2724.0,5520.0,5275.0,0.0,0.0,150.0,3000.0,0.0,0,0.0,150.0,275.0
120000,0,1,1,35,0,0,0,0,0,0,9756.0,12092.0,15516.0,17373.0,17950.0,18363.0,2519.0,3643.0,2500,1000.0,689.0,1000.0
360000,0,1,2,30,0,0,0,0,0,0,146277.0,102869.0,102283.0,86370.0,86432.0,73607.0,6029.0,5487.0,5043,10084.0,5059.0,5040.0
60000,0,3,1,43,0,0,0,0,0,0,60283.0,61227.0,60385.0,30368.0,29667.0,30159.0,3000.0,1700.0,1135,1100.0,1500.0,1200.0
10000,1,2,1,47,0,0,0,0,0,-1,8884.0,8689.0,9449.0,6376.0,6530.0,1506.0,1159.0,3001.0,350,3002.0,1606.0,6276.0
290000,1,1,2,30,0,0,0,0,0,0,243992.0,241283.0,243722.0,235297.0,243312.0,242827.0,11091.0,12000.0,9000,12000.0,11000.0,10050.0
230000,0,1,2,30,0,0,0,0,0,0,246101.0,261430.0,237267.0,212105.0,186149.0,159683.0,38172.0,9000.0,7800,6650.0,5496.0,5145.0
260000,0,2,1,50,0,0,0,0,0,0,263320.0,171626.0,175869.0,180891.0,184952.0,182328.0,7000.0,7000.0,8000,7032.0,13603.0,5000.0
150256,1,1,1,41,7,6,5,4,3,2,161493.48950141494,159264.6629317642,156019.94704831287,153345.75907349784,151404.73911055172,149898.52338344566,192.6288229210568,143.82952111438908,149,0.3595738027859727,146.39790542000318,163.58103207977516
100000,0,1,2,26,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,150.0
300000,1,2,2,38,1,-1,0,0,0,0,5256.0,2491.0,3523.0,6355.0,5055.0,-445.0,4000.0,2000.0,3000,0.0,0.0,0.0
150000,1,3,1,37,-1,-1,-1,-1,-1,-1,8027.0,7121.0,10292.0,3141.0,7522.0,3929.0,7129.0,11000.0,3141,7531.0,3929.0,0.0
150000,1,1,2,32,0,-1,-1,-1,-1,-2,46272.0,1079.0,0.0,41147.0,-3.0,-3.0,1082.0,0.0,41147,0.0,0.0,0.0
120000,0,3,2,26,0,0,-2,-1,0,0,22492.0,-2018.0,-718.0,1282.0,81988.0,83665.0,1534.0,1300.0,2000,67054.43999999961,3200.0,4000.0
76397,1,2,1,31,1,1,1,0,1,0,65148.244338674485,65852.9348614754,64500.58535068656,69887.49164096008,68754.08403676357,69635.72770470125,2866.3701984527565,1332.91025985762,29875,1080.7380485332053,2808.0738048533203,3000.0
191391,1,2,1,46,1,1,1,1,1,1,177337.1814032862,178428.6400012376,177504.41656081943,180309.63515924028,185658.7704463508,192462.70089061043,5387.833884592475,3472.968151942044,7044,8450.578853990562,10811.13324545483,8317.57962014489
110000,1,3,1,50,0,0,0,0,0,0,109192.0,106322.0,67727.0,47313.0,47255.0,47255.0,4300.0,3000.0,2000,1700.0,1800.0,1664.0
210000,0,2,1,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
120000,0,1,2,37,2,2,2,2,2,2,744.0,744.0,744.0,744.0,1188.0,594.0,444.0,444.0,444,888.0,0.0,888.0
260000,1,2,2,29,-1,2,2,-2,-1,2,8832.0,1528.0,0.0,0.0,5987.0,5837.0,15.0,0.0,0,5987.0,0.0,27887.0
192367,1,2,1,44,2,2,2,2,0,0,89815.43456282948,90973.95267661048,93819.00738769332,91511.32818790768,93565.65373582208,96048.12302938274,3434.436009645949,4886.386224881289,0,3855.187996784684,3931.508796999038,3855.187996784684
50000,1,1,2,23,1,0,0,0,0,0,49464.361168186624,48963.15561822946,47403.66822240137,47160.37279059808,21274.40523126921,18988.03350355217,3738.475496296672,3382.039649317265,1395,461.23353126417067,417.6324545271322,759.3708033959794
160000,0,3,2,24,0,0,0,0,0,0,133268.0,133059.0,135452.0,136804.0,116042.0,118202.0,4753.0,5142.0,4450,4178.0,5000.0,5000.0
134740,1,2,1,33,1,2,2,2,1,1,89157.55008703673,91825.789971018,93517.6143603172,90927.79311634376,94186.40679327828,95898.39186577864,5000.0,4000.0,0,5209.067354050535,5582.420741346667,3154.410312573215
100000,1,2,1,52,0,0,0,0,0,0,64358.0,64956.0,66816.0,36448.0,37481.0,37684.0,2416.0,3000.0,1500,2000.0,1360.0,1500.0
470000,1,1,2,35,0,0,0,0,0,0,211775.0,218246.0,218615.0,221365.0,137387.0,201955.0,9883.0,6000.0,6194,30364.0,65607.55999999991,4817.0
20000,1,2,2,43,0,2,0,0,0,0,6500.4885646659,6250.4885646659,7394.581154429734,8201.514468559915,8647.70557051557,8896.047955518467,0.0,1355.9811256250057,1089,632.9841588508203,539.4050745795105,540.0687560282432
160000,0,2,1,35,-1,-1,-1,-1,-1,-1,724.0921883136552,1066.8396146665243,381.3447619607861,724.0921883136552,1066.8396146665243,381.3447619607861,1066.8396146665243,433.7904784314453,724,1066.8396146665243,381.3447619607861,724.0921883136552
170000,0,1,2,44,-1,-1,-1,-1,-1,-1,2500.0,804.0,2016.0,3957.0,4956.0,482.0,804.0,5991.0,3957,5444.0,482.0,626.0
160000,1,3,1,40,-1,2,-1,0,-1,-1,1775.7115200169462,833.1670590984515,1956.0216272794676,434.5312636238465,289.6875090825644,144.84375454128218,0.0,1956.0216272794676,0,0.0,0.0,144.84375454128218
290000,0,1,2,31,0,0,0,0,0,0,41879.0,42882.0,43992.0,45061.0,46998.0,51046.0,2000.0,2100.0,2100,3000.0,5000.0,2050.0
150000,1,2,1,30,-2,-2,-2,-2,-2,-2,116778.0,59731.0,89742.0,116067.0,97725.0,76466.0,60367.0,76651.01999999999,70000,50156.0,10383.0,316.0
337438,1,1,2,43,0,0,0,0,0,0,262961.18278229795,246384.02073104496,248022.77557603957,232991.10326670035,232454.30034263447,237273.67562079028,7909.124545231952,8138.49064262492,7371,7272.749696821301,8123.977134918773,8867.839944431413
380000,0,2,2,28,0,0,0,0,0,0,123880.0,105184.0,69221.0,46858.0,33060.0,27047.0,7050.0,6018.0,3000,4000.0,4000.0,82619.04999999935
20000,0,2,1,43,0,0,0,0,0,0,16510.0,17770.0,16432.0,16174.0,16499.0,12882.0,1558.0,1286.0,1204,529.0,467.0,544.0
80000,0,2,1,25,1,0,0,0,0,0,82442.11102280363,138362.41717945368,70064.22504557465,70678.77189129073,66497.60926296172,71544.29281191136,2045.2813669364773,3349.087206959225,2455,2654.4900374196727,6663.241516615169,363.774906450818
120000,1,2,2,36,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,392.0,396.0,396.0,396.0,396.0,392,400.0,396.0,942.0
300000,0,2,2,24,0,0,0,0,0,0,16463.0,11537.0,9265.0,7263.0,14145.0,11535.0,1500.0,1500.0,1500,9433.0,2000.0,3000.0
210000,0,1,1,41,-1,-1,-1,0,-1,-1,4028.377562343092,3322.625688009508,2905.5093773431718,2536.0404425927777,2487.5298421215925,3316.744603498125,3322.625688009508,2905.5093773431718,1684,2487.5298421215925,3316.744603498125,2116.736913631224
100000,1,1,2,28,0,-1,-1,-1,-1,-1,78.27498121948062,78.27498121948062,78.27498121948062,78.27498121948062,78.27498121948062,78.27498121948062,78.27498121948062,78.27498121948062,78,78.27498121948062,78.27498121948062,252.0072566090596
190000,1,3,1,54,1,-2,-2,-1,0,-1,-596.0,-1072.0,-1548.0,40733.0,10876.0,2907.0,0.0,0.0,43500,2000.0,2907.0,3000.0
20000,0,2,1,37,-1,-1,-1,-1,-1,0,425.0,1626.0,460.0,360.0,1520.0,1160.0,1629.0,460.0,360,1520.0,0.0,2233.0
200000,0,3,1,26,0,0,0,0,0,0,201642.0,202486.0,197888.0,145078.0,137272.0,131447.0,7671.0,6210.0,4500,4200.0,6200.0,4200.0
50000,1,3,1,51,1,0,0,0,0,0,41555.57818085922,42985.45430353898,43650.91435987764,42869.36416795971,39892.79710517131,30728.321879687785,2139.7014105566363,1803.431864157366,962,1326.4008971962355,2829.691162300066,1906.167025930696
180000,0,3,2,32,0,0,0,0,0,0,4480.0,7354.0,6930.0,6090.0,2435.0,2074.0,3000.0,3000.0,2018,1200.0,1500.0,3000.0
30000,1,2,2,36,-1,-1,-1,-1,-1,-1,2218.3753357252167,192.6501147774376,390.0,390.0,197.3498852225624,385.3002295548752,192.6501147774376,390.0,390,197.3498852225624,385.3002295548752,394.6997704451248
30000,0,2,2,23,2,1,1,1,1,2,15197.311292513605,14937.674968231406,16604.635495203333,16146.596632613946,17789.946787716937,17346.319797557906,220.75565902445,2173.828979071401,105,2034.3951675610963,109.94155350624784,113.95529276123784
500000,1,1,2,28,0,0,0,0,0,0,59646.0,49412.0,48060.0,51132.0,49348.0,40652.0,43018.0,3030.0,10022,3064.0,3022.0,2018.0
30000,1,3,1,59,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,1320.0,390.0,390.0,390,390.0,1320.0,0.0
50000,0,2,1,34,0,0,0,0,0,0,26149.0,26660.0,27637.0,22521.0,20533.0,14659.0,2000.0,1718.0,1210,1018.0,539.0,5001.0
170000,0,2,2,38,0,0,0,0,2,2,86401.0,88991.0,91571.0,94045.0,97965.0,101176.0,3991.0,4071.0,4000,5600.0,5000.0,4000.0
300000,0,2,1,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
30000,1,2,1,42,3,2,3,3,3,2,17614.071447431834,19562.090326460333,20085.503780610838,20329.231265007165,20040.264054247837,19485.288910224,2546.512241966665,1122.765614496167,855,323.91982716666746,0.0,550.6637061833346
210000,1,1,2,41,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326,326.0,326.0,326.0
100000,0,2,2,26,1,2,0,0,2,2,6056.0,5810.0,6860.0,8337.0,8054.0,8921.0,0.0,1150.0,1600,0.0,1000.0,0.0
200000,0,2,1,41,-2,-2,-2,-1,0,0,-780.0,-783.0,909.0,2004.0,2008.0,0.0,0.0,1692.0,2004,4.0,54.0,0.0
190000,0,2,2,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,828.0
90000,1,2,2,25,0,0,-1,-1,0,-1,2381.0,2908.0,1051.0,2422.0,1051.0,1051.0,1800.0,1052.0,2422,0.0,1051.0,82619.04999999935
110000,0,2,2,28,0,0,0,-2,-2,-2,5660.0,1150.0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0.0,0.0,0.0
220000,1,2,1,37,0,0,0,0,0,0,13429.0,15688.0,17922.0,20111.0,22261.0,24392.0,2500.0,2500.0,2500,2500.0,2500.0,2500.0
190000,0,1,1,30,0,0,2,0,0,0,176699.0,188703.0,184403.0,90887.0,90097.0,90295.0,15000.0,3000.0,4100,3200.0,3264.0,3248.0
200000,1,2,1,32,2,2,2,2,2,0,110419.0,112518.0,114247.0,115896.0,112545.0,115565.0,5400.0,5000.0,5000,0.0,5000.0,4235.0
80000,1,1,2,32,2,1,1,1,1,2,73137.36757329103,65420.650341010994,68321.74118157281,67501.56292626375,73472.54552497814,73505.97198623957,1479.021088843248,4762.954490726448,1232,7972.028118457664,1520.978911156752,2465.03514807208
20000,1,3,2,22,0,0,0,0,0,0,11242.0,11070.0,11788.0,9607.0,9191.0,0.0,1282.0,1000.0,192,184.0,0.0,0.0
150000,0,1,2,40,-2,-1,-1,-1,-1,-1,798.0,2305.0,1036.0,5022.0,3938.0,316.0,2309.0,1036.0,5048,3946.0,316.0,314.0
500000,1,1,1,53,0,0,0,0,0,0,201417.0,205430.0,209720.0,214030.0,218096.0,210264.0,7110.0,7353.0,7534,7385.0,7253.0,15000.0
450000,0,2,2,42,-1,-1,-1,-1,0,-1,182.0,885.0,1099.0,2998.0,2757.0,623.0,889.0,1104.0,2999,68.0,626.0,688.0
30000,1,2,1,41,2,2,2,0,0,0,18690.548769350316,22424.02580669599,21772.5805976087,22753.289350790463,23233.924827102564,24676.217794367203,4351.883711970358,0.0,1648,1022.2604543644292,1837.0720831673932,2703.767423940715
300000,0,1,2,52,-1,-1,0,-1,0,0,583.0,111383.0,111665.0,14325.0,11416.0,10523.0,66522.17999999854,3000.0,14325,0.0,0.0,9927.0
500000,0,2,2,36,0,0,0,0,-2,-1,21368.0,21094.0,12675.0,5803.0,5841.0,2227.0,4066.0,5004.0,28,2033.0,3130.0,82619.04999999935
300000,1,1,1,39,-1,-1,-1,-1,-1,-1,20938.0,21064.0,26041.0,18158.0,18147.0,45199.0,21169.0,26171.0,18249,18238.0,45301.0,120.0
60000,0,2,3,64,2,0,0,0,0,0,24541.0,25838.0,27022.0,28357.0,28992.0,24505.0,2000.0,2000.0,2000,1000.0,1000.0,2000.0
160000,0,2,1,35,2,-1,-1,-1,-1,-1,776.0,776.0,1172.0,380.0,776.0,1172.0,776.0,1172.0,380,776.0,1172.0,380.0
20000,1,2,1,38,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,5775.536113932368,0.0,0.0,0,0.0,5775.536113932368,324.467526338211
50000,1,2,1,29,0,0,0,0,0,0,50123.80149516211,49041.35228350616,48217.92277930436,29508.12846435621,28139.324165765145,27288.79494190624,2370.3954243980947,1646.1659864685976,1367,973.9809314255796,997.4820256218304,1040.0500135876655
151645,1,2,1,51,1,2,2,0,0,0,76072.42345642863,77490.82870379307,76695.60081010623,77306.61631008961,79851.82199130532,80974.13755574319,3174.7808362124697,904.9224739030042,2339,3740.391115011549,2506.405923325634,3002.5623693302537
30000,1,1,1,59,-1,-1,-1,-1,-1,0,390.0,390.0,390.0,1389.0,3684.0,2744.0,390.0,390.0,1389,3684.0,0.0,4794.0
50000,0,2,1,50,0,0,0,-1,-1,-1,48119.0,48318.0,21750.0,4387.0,4392.0,9493.0,1554.0,1028.0,4387,4392.0,9493.0,492.0
260000,0,2,1,37,1,1,-2,-2,-1,0,5917.0,-15910.0,-15910.0,-15910.0,24090.0,13977.0,0.0,0.0,0,40000.0,507.0,656.0
150000,0,2,1,44,0,0,0,0,0,0,61951.0,55504.0,22050.0,17360.0,17360.0,12000.0,15000.0,1200.0,0,0.0,0.0,0.0
70000,0,1,1,43,1,2,0,2,0,0,5849.612427757423,653.0307433125677,2973.631696225724,991.99492744595,2121.006402290216,314.06655917918533,0.0,2998.529321179921,0,1806.9398431110308,0.0,0.0
20000,1,2,2,33,0,0,0,0,-1,-1,20349.995576962563,16867.92485143364,8920.62074485833,265.8941069121729,92.71063699866562,0.0,1919.492476425084,1003.5230042059492,166,0.0,278.1319109959968,961.2028966831492
270000,0,2,1,56,0,0,0,0,0,0,137807.0,123769.0,104377.0,106651.0,109294.0,101151.0,5000.0,5000.0,3953,4500.0,4000.0,3900.0
210000,1,2,2,29,0,0,0,0,0,0,118905.0,118620.0,78297.0,36137.0,33264.0,29493.0,5000.0,4000.0,2000,2000.0,2000.0,2000.0
50000,1,2,2,31,-1,0,0,0,0,0,228.0,3183.0,5455.0,7629.0,6354.0,4655.0,2955.0,2500.0,2500,2526.0,2000.0,1500.0
80000,0,2,2,36,1,2,2,2,0,0,81606.0,154026.0,82385.0,79795.0,48999.0,48161.0,0.0,7600.0,5,2000.0,2000.0,2000.0
340000,0,1,2,44,-2,-2,-2,-2,-2,-2,2732.0,2183.0,4103.0,12950.0,11372.0,2434.0,2183.0,4142.0,12950,11372.0,2434.0,2222.0
100000,1,1,2,31,1,2,2,0,0,2,20505.0,22553.0,21904.0,23531.0,24636.0,25592.0,2700.0,0.0,2000,1500.0,1500.0,0.0
191832,0,2,1,27,2,2,2,2,0,0,4103.256113188245,4743.554116157658,5374.868346126225,5991.481856638862,6718.350763070977,8244.775466578418,816.7066364405784,816.7066364405784,816,816.7066364405784,1633.413272881157,1633.413272881157
20000,0,1,2,26,1,0,0,0,0,2,3083.25773752646,4098.762892334957,5238.298976960566,5879.2061807463215,6451.670086459413,6346.711334588688,1226.711340385467,1396.762890402697,939,793.814423029589,206.18557697041103,0.0
80000,0,1,1,35,1,1,1,1,1,1,15652.947345856704,17156.38052882883,18115.10333076872,17843.22156493223,18931.039000463927,18756.527080289645,1979.2034258322776,1454.7083950425183,246,1376.9249865285828,246.15002694283407,1435.8179320291297
160000,1,2,3,34,0,1,0,0,0,0,6340.638468554067,3321.647447927357,3293.5538531945285,2777.480086175633,1856.0377318826909,1759.834939791271,269.27648351075163,1068.6880105499893,1096,0.0,825.2395622015222,0.0
60000,0,2,2,26,1,2,0,0,-2,-2,47963.0,36871.0,3800.0,0.0,0.0,0.0,0.0,1038.0,0,0.0,0.0,0.0
180000,0,1,1,31,1,2,2,2,0,0,15040.913040921563,15670.899600227547,17470.919347848576,17292.89490415115,18630.24678900612,22293.222021541103,1175.367123691737,2160.452054505902,402,1832.0904109011803,3992.5424654070825,1328.3616436047216
210000,1,1,2,27,0,0,0,0,0,0,36017.0,32205.0,29104.0,29447.0,12411.0,5555.0,3015.0,3004.0,3058,1000.0,5000.0,4002.0
30000,0,1,2,28,1,2,1,0,0,0,12573.668960550747,13022.698172151857,12373.070185786428,6087.352344024544,5089.266442140997,139.28437883124505,971.924103817064,69.30346281340647,0,0.0,0.0,30.993484102769752
210000,0,2,1,29,0,0,0,-1,-1,0,145499.0,107712.0,-564.0,4270.0,143607.0,144505.0,4751.0,0.0,6000,67054.43999999961,5000.0,5314.0
270000,1,2,1,37,-1,-1,-1,0,-1,-1,384.0922832653998,2183.1498199179214,190.66030490268716,3.0453477581916104,174.71493068201193,3.0453477581916104,2183.1498199179214,190.66030490268716,0,174.71493068201193,3.0453477581916104,432.7154599316841
500000,1,1,2,48,1,-2,-1,-1,0,0,-471.0,-471.0,157.0,20697.0,23906.0,23906.0,0.0,785.0,20697,3766.0,0.0,2040.0
200000,1,1,1,46,1,2,2,0,0,0,200893.74158194588,203905.86914628025,193074.73191239097,160642.6861467793,145567.74783936294,144689.56089486627,7608.382693003139,2709.5673250784703,3841,5614.168593684453,5638.724356656204,5722.551286687592
290000,0,1,2,36,1,2,2,2,2,0,170422.0,173840.0,169476.0,177186.0,161057.0,163338.0,7594.0,0.0,12000,0.0,6818.0,5182.0
30000,1,1,2,24,0,0,0,0,0,0,28749.0,29457.0,29530.0,28433.0,21365.0,0.0,2004.0,2169.0,1260,819.0,0.0,0.0
220000,0,1,2,29,-2,-2,-2,-2,-2,-2,19030.0,14287.0,8183.0,21189.0,7838.0,321.0,14287.0,8194.0,22000,7838.0,321.0,21317.0
10000,1,3,1,45,0,0,0,0,0,0,9294.475444442947,8706.886439234557,7944.778639680515,7410.7497736228925,7683.475943421256,0.0,1127.741305070545,1345.2566898318787,1703,272.7261697983646,0.0,0.0
70000,1,2,2,51,0,0,0,0,0,0,67880.0,66658.0,58486.0,29171.0,17725.0,17693.0,3028.0,3199.0,1267,642.0,651.0,1665.0
140000,0,1,2,54,1,3,2,2,2,2,17962.0,17381.0,18104.0,17516.0,18721.0,18280.0,0.0,1300.0,0,1500.0,0.0,1900.0
70000,0,3,2,30,-1,2,0,0,0,0,71521.0,68041.0,68607.0,27870.0,28219.0,28810.0,0.0,2332.0,1751,1100.0,1034.0,1272.0
500000,0,1,1,52,-1,-1,-1,-1,0,0,5988.980336867922,2676.0431883452075,10821.382375880725,30503.083841161584,9035.258969411028,4279.883226291398,2698.8219012184218,10864.206356082368,30512,1757.004632161615,1895.4075627233333,3048.100137950091
80000,0,1,1,43,2,2,2,1,1,1,14327.982475191571,16333.902006058388,16701.478093989463,16345.91841007364,17274.366616834002,17384.528675893547,2542.273287149851,919.2195353792118,212,1192.96072770381,542.0617669794024,1057.9382330205976
50000,0,2,2,31,2,2,2,2,2,2,28947.0,30072.0,30895.0,31589.0,32071.0,32709.0,1900.0,1600.0,1500,1300.0,1300.0,1500.0
390000,0,1,1,47,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,1167.0912641912637,0.0,0.0,0,0.0,1167.0912641912637,4040.8800606962695
180000,1,1,1,30,0,-1,-1,-1,-1,0,885.2306564911216,1383.53021160336,2221.541523718414,912.3604180035836,874.1136900529195,2039.7980634811388,1386.868902089874,2227.3842320698136,914,875.7830352961765,1929.0528271615744,3880.579615818109
60000,0,1,1,26,2,2,0,0,2,2,47151.09134430095,46388.739047241535,47104.98452620041,49973.2804504603,50877.068746175246,52051.26451492152,291.62700841114975,1765.0987136565332,3708,2000.0,2142.5494793430034,2129.162700841115
30000,1,2,2,44,4,3,2,1,0,0,30871.23200512324,30578.871155752684,29599.55541740132,28989.28269190029,28600.003652404008,28264.169564625103,482.4432226672222,0.0,321,268.0240125929012,280.3531171721747,255.46927515731048
110000,1,2,2,25,0,0,0,0,0,0,99353.0,90517.0,78484.0,74652.0,75251.0,75643.0,3500.0,3500.0,3000,3000.0,2870.0,3000.0
70000,0,1,1,40,2,2,2,2,2,2,50464.44540582219,52336.55838443946,53903.38080556715,54439.694193045216,52969.479407698025,54485.04760483221,3003.2543234423047,3001.952594065383,2006,0.0,2513.017293769219,2201.952594065383
80000,0,3,2,25,0,0,0,0,0,0,79986.0,80012.0,78748.0,76722.0,70370.0,64510.0,3000.0,3010.0,2700,2300.0,2500.0,2000.0
60000,0,2,2,23,0,0,0,0,0,0,60446.37271869704,61059.27476657842,57579.476538877,44074.52979713974,28483.308845921587,28582.34432171604,2543.368715042375,1844.686779025395,1391,1008.673743008475,1150.15903199151,1282.2477660486977
240000,1,1,2,35,0,0,0,0,0,0,241499.0,236556.0,229622.0,202296.0,165639.0,159245.0,8500.0,10200.0,8366,6070.0,10000.0,6043.0
40000,0,2,2,27,0,0,0,0,0,0,29009.0,34183.0,35606.0,37018.0,37184.0,38066.0,9000.0,2000.0,2000,1349.0,1500.0,1500.0
203693,1,2,1,44,1,2,1,1,1,1,173720.4944776578,168482.28607629047,171272.7918200466,168025.74477848946,163520.4921783769,162090.48101965094,0.0,7368.063668939118,5829,5950.176676493204,5070.385077860539,5378.154468636697
120000,1,2,1,58,2,2,2,2,2,2,27394.38144480575,28045.474934006583,28972.83787350177,29322.58061755631,29867.74452682576,30485.953291030783,1388.458247098446,1690.5726307170314,1124,1172.951579521979,1267.9294730377735,1408.810525597526
20000,1,1,1,40,1,2,0,0,0,0,14385.558290762958,13866.558290762958,14361.61552452891,14812.492922671254,15644.095630575555,15398.878174103467,0.0,825.6535466240057,787,1069.933454700555,364.808150245017,355.4711957597698
60000,1,1,1,32,-1,1,-1,-1,1,1,521.6618447003281,276.06186516317763,452.4549776142582,1050.8411820535698,702.0453473234808,924.2432544571004,60.84538824917979,482.8384802374108,904,84.24746065271047,552.0453473234808,60.84538824917979
50000,0,3,1,49,2,0,0,0,-2,-2,48297.0,50487.0,51400.0,0.0,0.0,0.0,3000.0,2400.0,0,0.0,0.0,0.0
110000,1,2,1,36,0,0,0,0,0,1,108098.97293157854,110057.20267812476,111356.59213947372,111482.38158167772,111451.36684319092,109877.2513438486,5231.650630855428,4793.22654842118,4221,11041.821355675364,790.9844719403022,4394.522733799407
100000,0,1,2,33,0,0,0,0,0,0,75374.0,44796.0,47294.0,38712.0,39304.0,40479.0,2000.0,5000.0,1521,1595.0,2000.0,2716.0
120000,0,2,1,32,0,1,1,2,0,0,21036.675254517977,20839.877971276597,24663.171359878124,24187.303774782857,27828.53924390331,30013.08188375489,441.3820656781107,4426.203314618456,220,4117.235868643778,2668.963450741417,331.036549258583
120000,1,2,2,30,-1,-1,-1,-1,-1,-1,474.5082212768584,442.0200127355808,4641.471837746671,3631.1959831010618,7135.367272762609,3536.5622888598214,442.0200127355808,4641.471837746671,3864,7135.367272762609,3536.5622888598214,142.7876819838868
110000,1,1,2,30,1,2,-1,-1,-1,0,2932.0,2373.0,2373.0,1475.0,3102.0,3151.0,0.0,2373.0,1475,4000.0,3000.0,2373.0
216672,1,2,1,49,2,0,0,0,0,0,226025.19364570943,226557.57844473957,224103.05635806092,215465.9130304636,210476.05517550907,208745.068123636,7077.499363814006,6806.95465907685,6669,6505.630746196054,6980.586587824782,5951.218771047113
160000,0,1,2,26,-1,-1,-1,0,0,0,2659.0,3859.0,10709.0,8677.0,4318.0,2659.0,3859.0,10709.0,1000,100.0,1000.0,2856.0
380000,1,1,1,57,0,0,0,0,0,0,319243.0,337495.28,325030.38999999897,304997.27,285868.33,279505.05999999965,66522.17999999854,30031.0,27403,15168.0,35235.0,25078.0
140000,0,2,2,26,0,0,0,0,0,2,131335.0,128760.0,118310.0,120719.0,126470.0,124342.0,5864.0,5756.0,5868,9275.0,0.0,4712.0
80000,1,2,2,30,0,0,0,0,0,0,28165.37454689679,26859.090435958027,22884.01440653367,20694.48763822883,19100.68823774223,15071.504020161809,1603.835602785942,1502.2692397057565,1042,758.9130263083039,713.0077841410064,692.3810994991313
200000,0,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
206541,1,1,2,32,0,0,0,0,0,0,200451.5101851004,198846.20978528567,184605.4581640819,144951.49573709798,170106.91533303136,171380.69836014212,8452.249724741394,7681.7017912185565,5259,25363.13497239432,7818.401252395102,5718.750681249272
50000,1,2,2,28,0,0,0,0,2,0,28864.0,30090.0,31282.0,33350.0,32682.0,33385.0,2000.0,2000.0,2900,0.0,1400.0,1600.0
50000,1,1,2,23,0,0,2,0,0,0,46992.95857970889,50325.88492306776,48105.852686717735,50501.63842580572,48368.16249045697,50489.94583651434,4918.797684605659,0.0,3290,1910.245658635611,4636.748552878537,0.0
